ISO,month,stock_topic_1
AGO,2023-04-01,0.0399326239764109
AGO,2023-05-01,0.0399326239764109
AGO,2023-06-01,0.0377605266587509
AGO,2023-07-01,0.0508881193786479
AGO,2023-08-01,0.0719686756340362
AGO,2023-09-01,0.0968904683131761
AGO,2023-10-01,0.1156425522708966
AGO,2023-11-01,0.0956659275814047
AGO,2023-12-01,0.0526574084226469
AGO,2024-01-01,0.0429779514165187
AGO,2024-02-01,0.0516856201928087
AGO,2024-03-01,0.0562626603622987
AGO,2024-04-01,0.0585774319212835
AGO,2024-05-01,0.2284478831093096
AGO,2024-06-01,0.2573262374394529
AGO,2024-07-01,0.2835565658970272
AGO,2024-08-01,0.2951791416360447
AGO,2024-09-01,0.3002822685072838
AGO,2024-10-01,0.2826836486602077
AGO,2024-11-01,0.2832441346954677
AGO,2024-12-01,0.2416635860165291
ALB,2010-01-01,0.0390755987761436
ALB,2010-02-01,0.0440258682988882
ALB,2010-03-01,0.0425802818632817
ALB,2010-04-01,0.0383322031158508
ALB,2010-05-01,0.0364157173415164
ALB,2010-06-01,0.0420954444481301
ALB,2010-07-01,0.0417927493797643
ALB,2010-08-01,0.0375922735721298
ALB,2010-09-01,0.0387634506687281
ALB,2010-10-01,0.0346797437955712
ALB,2010-11-01,0.0291329289054322
ALB,2010-12-01,0.0446919870643804
ALB,2011-01-01,0.036935379152722
ALB,2011-02-01,0.0343130691983334
ALB,2011-03-01,0.0329367457778484
ALB,2011-04-01,0.0316397100359398
ALB,2011-05-01,0.0306022048272333
ALB,2011-06-01,0.0251586229320969
ALB,2011-07-01,0.0243835429556153
ALB,2011-08-01,0.0242590012857778
ALB,2011-09-01,0.0325199141099922
ALB,2011-10-01,0.0398004288563473
ALB,2011-11-01,0.035753466384152
ALB,2011-12-01,0.0358281144649827
ALB,2012-01-01,0.0353473929295376
ALB,2012-02-01,0.0329531493008418
ALB,2012-03-01,0.0324223905112558
ALB,2012-04-01,0.0292456019174669
ALB,2012-05-01,0.0269693794716214
ALB,2012-06-01,0.0242423873325481
ALB,2012-07-01,0.0245985187534937
ALB,2012-08-01,0.0222114858350926
ALB,2012-09-01,0.0206442367446683
ALB,2012-10-01,0.0202018751001513
ALB,2012-11-01,0.0199827834342509
ALB,2012-12-01,0.0221943120960333
ALB,2013-01-01,0.026002328387491
ALB,2013-02-01,0.0272633310562576
ALB,2013-03-01,0.0287935481695389
ALB,2013-04-01,0.0338902684733322
ALB,2013-05-01,0.0317103449387387
ALB,2013-06-01,0.0316626953938132
ALB,2013-07-01,0.0293884937139583
ALB,2013-08-01,0.0319684481670764
ALB,2013-09-01,0.0365070545651413
ALB,2013-10-01,0.0311483980777704
ALB,2013-11-01,0.0357030667953066
ALB,2013-12-01,0.0330467488425631
ALB,2014-01-01,0.0380160105763949
ALB,2014-02-01,0.0364108699777618
ALB,2014-03-01,0.0370834114412813
ALB,2014-04-01,0.0408791098206251
ALB,2014-05-01,0.0431520602008717
ALB,2014-06-01,0.0469590015083449
ALB,2014-07-01,0.0394891345544047
ALB,2014-08-01,0.0426214298955322
ALB,2014-09-01,0.0364744838930258
ALB,2014-10-01,0.0313829055413778
ALB,2014-11-01,0.0422832800658196
ALB,2014-12-01,0.0481854889255943
ALB,2015-01-01,0.0401519069055115
ALB,2015-02-01,0.0469059385118297
ALB,2015-03-01,0.0412167893093473
ALB,2015-04-01,0.0408137755553187
ALB,2015-05-01,0.0369177821627187
ALB,2015-06-01,0.0347898080550952
ALB,2015-07-01,0.0388930033364958
ALB,2015-08-01,0.0379113292079227
ALB,2015-09-01,0.0440011838570588
ALB,2015-10-01,0.0433754804111771
ALB,2015-11-01,0.0449945911814308
ALB,2015-12-01,0.0415607576444398
ALB,2016-01-01,0.0535526273397412
ALB,2016-02-01,0.0439037030250428
ALB,2016-03-01,0.0400939515494028
ALB,2016-04-01,0.0342920400209301
ALB,2016-05-01,0.0373983859875667
ALB,2016-06-01,0.0280167111763348
ALB,2016-07-01,0.0247645527014058
ALB,2016-08-01,0.0236535519469193
ALB,2016-09-01,0.0263754109275737
ALB,2016-10-01,0.0272558275505075
ALB,2016-11-01,0.0306970139811088
ALB,2016-12-01,0.0334240068306795
ALB,2017-01-01,0.0343303747732881
ALB,2017-02-01,0.0330237227592945
ALB,2017-03-01,0.0281723090338212
ALB,2017-04-01,0.0261307659602958
ALB,2017-05-01,0.0282733985973144
ALB,2017-06-01,0.0296251596486487
ALB,2017-07-01,0.0274430392462577
ALB,2017-08-01,0.0274862752340283
ALB,2017-09-01,0.0268999546045028
ALB,2017-10-01,0.025884173983342
ALB,2017-11-01,0.0396376075291736
ALB,2017-12-01,0.0511333974822234
ALB,2018-01-01,0.0468803007413691
ALB,2018-02-01,0.0445301159332177
ALB,2018-03-01,0.0515864982003477
ALB,2018-04-01,0.0490073972459752
ALB,2018-05-01,0.0440180982224572
ALB,2018-06-01,0.0366667576597325
ALB,2018-07-01,0.0365054830243184
ALB,2018-08-01,0.0348991972161019
ALB,2018-09-01,0.0347521797951039
ALB,2018-10-01,0.0326624048057616
ALB,2018-11-01,0.0268877350508764
ALB,2018-12-01,0.0297624617714407
ALB,2019-01-01,0.0278208461134512
ALB,2019-02-01,0.0212851188167861
ALB,2019-03-01,0.0194456495236456
ALB,2019-04-01,0.0216141527671171
ALB,2019-05-01,0.0203962222484027
ALB,2019-06-01,0.0221925965824004
ALB,2019-07-01,0.0201828267996479
ALB,2019-08-01,0.0212313453961453
ALB,2019-09-01,0.0248251357153447
ALB,2019-10-01,0.0207849315525305
ALB,2019-11-01,0.0453984510928449
ALB,2019-12-01,0.0589907869075191
ALB,2020-01-01,0.0551087748523595
ALB,2020-02-01,0.0514719368406066
ALB,2020-03-01,0.0518253962218666
ALB,2020-04-01,0.0528716113961085
ALB,2020-05-01,0.0609411787038683
ALB,2020-06-01,0.0574637277969623
ALB,2020-07-01,0.0535946272943623
ALB,2020-08-01,0.0580971361319423
ALB,2020-09-01,0.0658710687718147
ALB,2020-10-01,0.0602615053627233
ALB,2020-11-01,0.0772924848177669
ALB,2020-12-01,0.0773279722091874
ALB,2021-01-01,0.0932606174654637
ALB,2021-02-01,0.0988562436874082
ALB,2021-03-01,0.1033889738788734
ALB,2021-04-01,0.0971481316103359
ALB,2021-05-01,0.0871374586490304
ALB,2021-06-01,0.0859483460948815
ALB,2021-07-01,0.081361734606806
ALB,2021-08-01,0.078167980119014
ALB,2021-09-01,0.0784396246564842
ALB,2021-10-01,0.0714677054172859
ALB,2021-11-01,0.0777888608988127
ALB,2021-12-01,0.0740832536478605
ALB,2022-01-01,0.0810145385976378
ALB,2022-02-01,0.071707401532457
ALB,2022-03-01,0.0658250570676895
ALB,2022-04-01,0.0687643780328134
ALB,2022-05-01,0.0639241535728161
ALB,2022-06-01,0.072485863157707
ALB,2022-07-01,0.0633244716458879
ALB,2022-08-01,0.0562641861645929
ALB,2022-09-01,0.0492366108511469
ALB,2022-10-01,0.0494670376588703
ALB,2022-11-01,0.0552673516794547
ALB,2022-12-01,0.0552744103647435
ALB,2023-01-01,0.0534484466930412
ALB,2023-02-01,0.0453698462526799
ALB,2023-03-01,0.0559370171218307
ALB,2023-04-01,0.0616193957417748
ALB,2023-05-01,0.0553952467271822
ALB,2023-06-01,0.037643530069341
ALB,2023-07-01,0.0326046907677493
ALB,2023-08-01,0.0331330213562153
ALB,2023-09-01,0.0412834189455104
ALB,2023-10-01,0.0377468010998417
ALB,2023-11-01,0.0318086591491325
ALB,2023-12-01,0.0269440133067501
ALB,2024-01-01,0.0234527901227922
ALB,2024-02-01,0.0263386646436139
ALB,2024-03-01,0.0295401780147075
ALB,2024-04-01,0.0294968149570563
ALB,2024-05-01,0.025446745852769
ALB,2024-06-01,0.021428497074631
ALB,2024-07-01,0.0223149596011237
ALB,2024-08-01,0.0301969861115864
ALB,2024-09-01,0.0254189252374734
ALB,2024-10-01,0.0307827829993493
ALB,2024-11-01,0.0373923114741348
ALB,2024-12-01,0.036012011690795
ARE,2010-01-01,0.0411112945193641
ARE,2010-02-01,0.0404650117903986
ARE,2010-03-01,0.0361985347153005
ARE,2010-04-01,0.0340076146831307
ARE,2010-05-01,0.0371206886374838
ARE,2010-06-01,0.0373797678603982
ARE,2010-07-01,0.0400076413590017
ARE,2010-08-01,0.0485064769958314
ARE,2010-09-01,0.0478538550666936
ARE,2010-10-01,0.0477283602578772
ARE,2010-11-01,0.0455381545097812
ARE,2010-12-01,0.0487798281037608
ARE,2011-01-01,0.0480605514497842
ARE,2011-02-01,0.0520740196216884
ARE,2011-03-01,0.0538964445198222
ARE,2011-04-01,0.0527167934846687
ARE,2011-05-01,0.0516898083711354
ARE,2011-06-01,0.0508871917219058
ARE,2011-07-01,0.0514508751617611
ARE,2011-08-01,0.054375797766872
ARE,2011-09-01,0.0503050003514932
ARE,2011-10-01,0.0477274749472157
ARE,2011-11-01,0.0417165551770477
ARE,2011-12-01,0.039564577363142
ARE,2012-01-01,0.0359994215857784
ARE,2012-02-01,0.0341963261519091
ARE,2012-03-01,0.0321867419957196
ARE,2012-04-01,0.0296882164902512
ARE,2012-05-01,0.0297056830811742
ARE,2012-06-01,0.0296045946821922
ARE,2012-07-01,0.0317413597917754
ARE,2012-08-01,0.0335117359181204
ARE,2012-09-01,0.0338384190527426
ARE,2012-10-01,0.0354905563057592
ARE,2012-11-01,0.0361125935858072
ARE,2012-12-01,0.0369755138277723
ARE,2013-01-01,0.0395524613584095
ARE,2013-02-01,0.0401016565782961
ARE,2013-03-01,0.0378109313500156
ARE,2013-04-01,0.0391398647246177
ARE,2013-05-01,0.0386570356182321
ARE,2013-06-01,0.0373101901800733
ARE,2013-07-01,0.0378796952843852
ARE,2013-08-01,0.0381490752653568
ARE,2013-09-01,0.0338987385049746
ARE,2013-10-01,0.0360183808794807
ARE,2013-11-01,0.0350984508158483
ARE,2013-12-01,0.0348547164126846
ARE,2014-01-01,0.0347514345988594
ARE,2014-02-01,0.0373220558958639
ARE,2014-03-01,0.0331637964178834
ARE,2014-04-01,0.0348811819261855
ARE,2014-05-01,0.046522662932078
ARE,2014-06-01,0.0535510385323979
ARE,2014-07-01,0.0587401878536347
ARE,2014-08-01,0.067388996014428
ARE,2014-09-01,0.0642588327551174
ARE,2014-10-01,0.0643140212236373
ARE,2014-11-01,0.0580601001861619
ARE,2014-12-01,0.0566855689990429
ARE,2015-01-01,0.0558281351670945
ARE,2015-02-01,0.055006120565975
ARE,2015-03-01,0.0544606758976187
ARE,2015-04-01,0.0528750069529724
ARE,2015-05-01,0.0506279140886205
ARE,2015-06-01,0.0477277918926374
ARE,2015-07-01,0.0474435288626408
ARE,2015-08-01,0.0410765832187233
ARE,2015-09-01,0.0422958711151505
ARE,2015-10-01,0.0476675571409744
ARE,2015-11-01,0.0439210488910974
ARE,2015-12-01,0.0491318764340733
ARE,2016-01-01,0.0435322043968096
ARE,2016-02-01,0.0412903417121559
ARE,2016-03-01,0.046087831791444
ARE,2016-04-01,0.0451698907264567
ARE,2016-05-01,0.045423023181608
ARE,2016-06-01,0.0493782741711008
ARE,2016-07-01,0.0515906986118558
ARE,2016-08-01,0.0698671191606835
ARE,2016-09-01,0.0688546441369367
ARE,2016-10-01,0.0703953578721058
ARE,2016-11-01,0.0649233155549644
ARE,2016-12-01,0.0646849835283072
ARE,2017-01-01,0.0578567113647837
ARE,2017-02-01,0.0568377022676366
ARE,2017-03-01,0.0565082885927152
ARE,2017-04-01,0.0562585787177725
ARE,2017-05-01,0.0553067614637213
ARE,2017-06-01,0.0543718009486427
ARE,2017-07-01,0.0509234105234962
ARE,2017-08-01,0.0508957526111227
ARE,2017-09-01,0.0478350439914538
ARE,2017-10-01,0.0481613770317396
ARE,2017-11-01,0.0449341537281401
ARE,2017-12-01,0.0410104533456318
ARE,2018-01-01,0.0348742568727546
ARE,2018-02-01,0.0320221121105462
ARE,2018-03-01,0.0296789839457726
ARE,2018-04-01,0.0305964781336556
ARE,2018-05-01,0.0420418422433431
ARE,2018-06-01,0.0386886734963018
ARE,2018-07-01,0.0390006756774109
ARE,2018-08-01,0.0363980270591335
ARE,2018-09-01,0.0330139403911966
ARE,2018-10-01,0.0341978971990484
ARE,2018-11-01,0.0468079919842641
ARE,2018-12-01,0.0463303021209847
ARE,2019-01-01,0.0398142520197343
ARE,2019-02-01,0.0285978484482009
ARE,2019-03-01,0.0312239006068101
ARE,2019-04-01,0.033601705105923
ARE,2019-05-01,0.0330853399029128
ARE,2019-06-01,0.0331631948062484
ARE,2019-07-01,0.0329133366343206
ARE,2019-08-01,0.0291418302261603
ARE,2019-09-01,0.030006471378148
ARE,2019-10-01,0.0319380634939625
ARE,2019-11-01,0.0310179255583473
ARE,2019-12-01,0.0286979297711256
ARE,2020-01-01,0.0228606650528873
ARE,2020-02-01,0.0290756282927081
ARE,2020-03-01,0.031007239531659
ARE,2020-04-01,0.0713113731777764
ARE,2020-05-01,0.1219353073066245
ARE,2020-06-01,0.1519356867195428
ARE,2020-07-01,0.1443996707543124
ARE,2020-08-01,0.0925727545457466
ARE,2020-09-01,0.0885668258393083
ARE,2020-10-01,0.0823567217541898
ARE,2020-11-01,0.0897987801046019
ARE,2020-12-01,0.097526946086059
ARE,2021-01-01,0.108825683372275
ARE,2021-02-01,0.1121369136281922
ARE,2021-03-01,0.1112135804570717
ARE,2021-04-01,0.1153643984750541
ARE,2021-05-01,0.1304612729594355
ARE,2021-06-01,0.1546054906342378
ARE,2021-07-01,0.1556467654774808
ARE,2021-08-01,0.1536523508081996
ARE,2021-09-01,0.149799932653694
ARE,2021-10-01,0.1330938501358234
ARE,2021-11-01,0.1005312138689106
ARE,2021-12-01,0.0879226387971083
ARE,2022-01-01,0.057406526581176
ARE,2022-02-01,0.0559928728547426
ARE,2022-03-01,0.052473972073925
ARE,2022-04-01,0.0503090856334918
ARE,2022-05-01,0.0631771554326977
ARE,2022-06-01,0.0613208700608377
ARE,2022-07-01,0.0602107958638347
ARE,2022-08-01,0.0636936053338238
ARE,2022-09-01,0.0509507272188635
ARE,2022-10-01,0.0508266337128248
ARE,2022-11-01,0.0444947072267513
ARE,2022-12-01,0.0468221758021461
ARE,2023-01-01,0.0409103828986959
ARE,2023-02-01,0.0385121637563006
ARE,2023-03-01,0.0387328942269601
ARE,2023-04-01,0.0364890761371438
ARE,2023-05-01,0.0388764204210618
